,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa)
2013-10-09 18:00:00,33518,5212,78,28228,0,0,0,0,2411,6167,2254,1436,3053,0,1970,0,0,0,3853,405,0,1303,5376,10.8,6.2,73.0,10.0,8.0,32.2,101.51
2013-10-09 19:00:00,37684,5885,92,31707,0,0,0,0,2413,6179,2250,1434,3058,0,4514,0,0,0,3731,450,0,1270,6408,10.8,6.4,74.0,11.0,18.0,32.2,101.45
2013-10-09 20:00:00,51675,5887,86,45702,0,5,0,0,2422,6183,2248,1428,3056,0,8345,0,0,0,1906,364,0,1276,18469,10.9,6.7,75.0,11.0,10.0,32.2,101.46
2013-10-09 21:00:00,52591,4946,86,47559,0,12939,0,0,2436,6187,2267,3820,3058,0,4031,0,149,0,3459,284,0,1269,7660,10.7,7.4,80.0,12.0,13.0,32.2,101.41
2013-10-09 22:00:00,68737,14957,82,53698,0,19918,0,0,2414,6179,2260,6500,3061,0,300,0,12,0,2370,416,0,1268,9000,10.3,6.8,79.0,11.0,11.0,32.2,101.4
2013-10-09 23:00:00,71943,25728,100,46115,0,18058,0,0,2424,6173,2244,2860,3050,0,300,0,0,0,1422,433,0,2899,6252,10.5,6.3,75.0,9.0,11.0,32.2,101.4
2013-10-10 00:00:00,156280,23450,120,132710,126,14352,0,0,2388,6158,2219,1745,3044,64579,1592,0,0,0,4048,557,0,9766,22136,9.0,6.3,83.0,10.0,15.0,32.2,101.37
2013-10-10 01:00:00,87830,11246,1104,75480,0,0,0,0,2410,6158,2213,1963,3040,833,1057,0,108,0,4451,799,0,1481,50967,8.3,6.4,88.0,10.0,12.0,32.2,101.35
2013-10-10 02:00:00,89337,6902,86,82349,483,0,0,0,2405,6168,2220,4317,3049,0,5930,0,71,0,2551,300,0,1273,53582,9.8,6.4,79.0,8.0,10.0,32.2,101.35
2013-10-10 03:00:00,57778,11212,80,46486,714,0,0,0,2409,6169,2246,3681,3046,1,3519,0,89,0,3724,1095,0,1277,18516,9.4,6.9,84.0,10.0,12.0,32.2,101.3
2013-10-10 04:00:00,91652,29083,86,62483,0,11148,0,0,2413,6182,2256,3286,3055,0,5090,0,32,0,2329,649,0,8995,17048,9.5,7.0,84.0,9.0,8.0,32.2,101.33
2013-10-10 05:00:00,86171,21963,102,64106,0,19803,0,0,2417,6190,2261,1711,3092,0,846,0,18,0,4041,294,0,14543,8890,9.9,7.0,82.0,10.0,6.0,32.2,101.35
2013-10-10 06:00:00,50942,19229,80,31633,0,3693,0,0,2415,6206,2286,1729,3100,0,611,0,14,0,1181,312,0,3461,6625,9.0,7.1,88.0,30.0,2.0,24.1,101.34
2013-10-10 07:00:00,32905,5567,72,27266,0,30,0,0,2399,6206,2298,1694,3092,1,300,0,9,0,3306,300,0,1318,6313,9.1,7.7,91.0,36.0,6.0,24.1,101.39
2013-10-10 08:00:00,32341,6272,86,25983,0,34,0,0,2433,6199,2289,1724,3098,0,300,0,4,0,3045,300,0,1314,5243,10.3,7.4,82.0,1.0,5.0,24.1,101.44
2013-10-10 09:00:00,31299,6042,74,25183,0,75,0,0,2410,6212,2308,1735,3114,0,300,0,15,0,1299,300,0,1316,6099,11.6,7.4,75.0,32.0,5.0,24.1,101.48
2013-10-10 10:00:00,31903,5151,64,26688,0,49,0,0,2425,6198,2300,1718,3112,1,300,0,14,0,3500,300,0,1298,5473,11.6,8.3,80.0,32.0,13.0,24.1,101.53
2013-10-10 11:00:00,32243,5991,72,26180,0,39,0,0,2413,6196,2287,1755,3115,0,300,0,12,0,2459,300,0,1272,6032,12.0,9.8,86.0,29.0,18.0,32.2,101.53
2013-10-10 12:00:00,31140,5882,80,25178,0,31,0,0,2423,6194,2284,1721,3090,1,300,0,11,0,2104,300,0,1267,5452,12.9,9.9,82.0,30.0,22.0,32.2,101.55
2013-10-10 13:00:00,50754,5183,82,45489,0,39,0,0,2413,6281,15826,1736,3106,0,300,0,8,0,3396,300,0,1277,10807,12.9,9.6,80.0,29.0,22.0,32.2,101.55
2013-10-10 14:00:00,133863,5960,94,127809,336,2,0,0,2404,6509,57615,1827,3083,0,404,0,0,0,2805,572,0,1279,50973,12.3,8.2,76.0,29.0,22.0,48.3,101.56
2013-10-10 15:00:00,41133,5583,82,35468,0,3,0,0,2415,6181,2272,3533,3095,0,480,0,0,0,4273,334,0,1272,11610,12.2,7.9,75.0,29.0,22.0,48.3,101.59
2013-10-10 16:00:00,55988,20546,80,35362,0,3,0,0,2442,6189,2266,4905,3064,0,5311,0,0,0,1577,334,0,1274,7997,12.1,7.4,73.0,30.0,21.0,48.3,101.61
2013-10-10 17:00:00,63969,32982,100,30887,0,1,0,0,2416,6180,2240,4837,3057,0,750,0,0,0,2174,555,0,1278,7399,11.0,7.7,80.0,29.0,10.0,48.3,101.59
2013-10-10 18:00:00,38048,5847,76,32125,0,4,0,0,2399,6172,2240,4883,3068,1,300,0,0,541,3767,300,0,1271,7179,9.3,6.1,80.0,27.0,11.0,48.3,101.62
2013-10-10 19:00:00,35210,6002,72,29136,0,0,0,0,2445,6176,2254,4784,3057,1,300,0,0,0,1159,300,0,1274,7386,9.3,6.9,85.0,34.0,5.0,48.3,101.66
2013-10-10 20:00:00,36220,6022,66,30132,0,1,0,0,2409,6181,2247,4966,3061,0,300,0,0,0,2324,300,0,1272,7071,8.7,6.0,83.0,3.0,5.0,48.3,101.67
2013-10-10 21:00:00,39821,5220,98,34503,0,9,0,0,2443,6191,2268,4709,3080,0,2260,0,288,0,3887,369,0,1273,7726,7.7,5.9,88.0,2.0,3.0,48.3,101.75
2013-10-10 22:00:00,35620,5501,88,30031,0,10,0,0,2422,6187,2263,4909,3076,0,1086,0,48,0,1292,317,0,1270,7151,7.9,6.4,90.0,12.0,5.0,48.3,101.79
2013-10-10 23:00:00,36654,6017,84,30553,0,0,0,0,2410,6181,2239,4657,3059,0,300,0,0,0,2327,300,0,1277,7803,6.6,5.2,91.0,15.0,6.0,32.2,101.8
2013-10-11 00:00:00,111149,5611,96,105442,0,9167,0,0,2411,6541,64751,1826,3033,1,300,0,40,0,4587,360,0,6460,5965,7.1,5.7,91.0,11.0,8.0,32.2,101.85
2013-10-11 01:00:00,59764,5026,102,54636,0,8884,0,0,2417,6161,2236,1779,3055,0,351,0,220,0,1322,404,0,6109,21698,6.4,4.4,87.0,10.0,9.0,32.2,101.9
2013-10-11 02:00:00,93380,26381,94,66905,546,0,0,0,2394,6167,2217,1754,3047,0,2229,0,0,0,3580,580,0,1274,43117,6.3,5.3,93.0,10.0,11.0,32.2,101.9
2013-10-11 03:00:00,145755,95579,64,50112,819,0,0,0,2369,6165,2233,1729,3049,1,3325,0,0,0,2927,398,0,1285,25812,6.0,4.8,92.0,7.0,8.0,32.2,101.94
2013-10-11 04:00:00,177632,132809,90,44733,0,0,0,0,2365,6155,2250,1753,3047,0,6224,0,53,0,2160,834,0,1286,18606,5.6,4.9,95.0,9.0,6.0,32.2,101.95
2013-10-11 05:00:00,83482,22261,104,61117,0,16880,0,0,2410,6192,2267,1773,3077,0,765,0,116,0,3988,463,0,11999,11187,4.6,3.7,94.0,31.0,6.0,32.2,102.01
2013-10-11 06:00:00,58249,23932,70,34247,0,4704,0,0,2407,6197,2281,1712,3075,0,664,0,23,0,1298,374,0,4384,7128,5.9,5.0,94.0,2.0,6.0,32.2,102.01
2013-10-11 07:00:00,30927,5515,86,25326,0,3,0,0,2395,6184,2276,1748,3082,0,300,0,18,0,2400,300,0,1306,5314,6.6,4.8,88.0,5.0,9.0,32.2,102.03
2013-10-11 08:00:00,33735,6180,94,27461,0,30,0,0,2416,6194,2298,1701,3102,0,300,0,12,0,3759,300,0,1303,6046,8.6,6.4,86.0,11.0,5.0,32.2,102.06
2013-10-11 09:00:00,30191,5773,100,24318,0,82,0,0,2443,6203,2319,1713,3111,0,300,0,5,0,1158,300,0,1309,5375,9.8,7.4,85.0,12.0,5.0,32.2,102.08
2013-10-11 10:00:00,30276,5320,88,24868,0,73,0,0,2426,6208,2312,1716,3114,0,300,0,1,0,1161,300,0,1311,5946,10.2,7.1,81.0,18.0,7.0,24.1,102.08
2013-10-11 11:00:00,32763,5967,94,26702,0,37,0,0,2420,6195,2302,1708,3108,0,300,0,14,0,3751,300,0,1306,5261,10.5,8.1,85.0,25.0,10.0,24.1,102.09
2013-10-11 12:00:00,31166,5587,78,25501,0,15,0,0,2406,6197,2279,1725,3096,0,300,0,18,0,2072,300,0,1301,5792,10.4,7.3,81.0,26.0,8.0,24.1,102.08
2013-10-11 13:00:00,54815,5303,72,49440,0,14,0,0,2404,8369,20260,1699,3096,1,301,0,16,0,1428,300,0,1294,10258,10.4,7.1,80.0,24.0,8.0,24.1,102.05
2013-10-11 14:00:00,164972,5966,98,158908,546,0,0,0,2415,14486,72810,1835,3088,0,768,0,1,0,5137,600,0,1299,55923,10.7,8.1,84.0,30.0,11.0,24.1,102.02
2013-10-11 15:00:00,62281,26107,80,36094,0,330,357,0,2405,6171,2270,3306,3052,0,300,0,0,0,2374,656,0,1290,13583,10.6,8.2,85.0,31.0,8.0,24.1,102.0
2013-10-11 16:00:00,55199,25610,92,29497,0,36,1472,0,2426,6199,2298,1506,3072,0,3900,0,0,0,1309,366,5,1309,5599,10.6,8.0,84.0,29.0,6.0,24.1,101.95
2013-10-11 17:00:00,98006,11143,74,86789,0,34,7372,0,2443,6481,47329,1471,3075,0,7557,0,0,0,3765,435,13,1299,5515,10.3,7.2,81.0,25.0,5.0,24.1,101.91
2013-10-11 18:00:00,69540,33459,86,35995,0,39,4634,0,2436,6193,2292,1468,3074,0,5585,0,0,0,3420,409,10,1307,5128,9.9,7.5,85.0,26.0,7.0,24.1,101.91
2013-10-11 19:00:00,128093,29497,90,98506,0,52,0,0,2427,6205,2300,1438,3082,0,4415,68397,0,0,2411,634,0,1286,5859,9.6,7.1,84.0,29.0,5.0,24.1,101.9
2013-10-11 20:00:00,111161,23831,90,87240,0,60,0,0,2416,6206,2305,1443,3082,0,300,61836,0,0,2334,943,0,1278,5037,9.4,7.9,90.0,2.0,6.0,24.1,101.87
2013-10-11 21:00:00,41953,17557,84,24312,0,17,0,0,2421,6192,2274,1453,3069,0,300,0,0,0,1315,332,0,1280,5659,8.9,7.2,89.0,29.0,3.0,24.1,101.87
2013-10-11 22:00:00,32295,6018,82,26195,0,2,0,0,2419,6182,2262,1443,3069,0,300,0,0,0,3593,379,0,1280,5266,8.5,7.1,91.0,35.0,4.0,24.1,101.86
2013-10-11 23:00:00,30932,5443,98,25391,0,0,0,0,2403,6183,2255,1462,3058,0,300,0,0,0,2323,300,0,1275,5832,8.0,6.9,93.0,30.0,3.0,24.1,101.85
2013-10-12 00:00:00,30503,6096,70,24337,0,0,0,0,2387,6167,2242,1462,3056,2,538,0,0,0,1196,317,0,1274,5696,8.2,7.3,94.0,3.0,4.0,24.1,101.85
2013-10-12 01:00:00,47376,6087,76,41213,0,0,0,0,2406,6175,2238,1428,3050,0,1985,0,0,0,4158,419,0,1268,18086,8.8,7.6,92.0,32.0,5.0,24.1,101.88
2013-10-12 02:00:00,106358,5699,68,100591,2094,327,0,0,2408,6437,42106,1440,3054,0,3335,0,91,0,4635,663,0,1401,32600,8.1,7.4,95.0,35.0,6.0,24.1,101.9
2013-10-12 03:00:00,75675,12272,92,63311,1260,5561,0,0,2402,6186,2220,1431,3063,0,5215,0,78,0,3333,325,0,5205,27032,8.3,7.1,92.0,34.0,9.0,24.1,101.86
2013-10-12 04:00:00,64571,6443,82,58046,294,8543,0,0,2419,6209,2253,1435,3057,0,3839,0,57,0,3043,913,0,6384,19600,7.9,6.8,93.0,2.0,3.0,24.1,101.88
2013-10-12 05:00:00,69004,5632,100,63272,0,19863,0,0,2402,6218,2265,1436,3095,0,300,0,48,0,2710,282,0,15178,9475,6.9,6.0,94.0,6.0,4.0,24.1,101.89
2013-10-12 06:00:00,42407,6302,82,36023,0,5264,0,0,2413,6208,2262,1440,3085,0,606,0,3,0,2372,293,0,4900,7177,7.3,6.4,94.0,13.0,3.0,24.1,101.92
2013-10-12 07:00:00,29731,5327,84,24320,0,29,0,0,2425,6217,2280,1470,3078,0,300,0,15,0,1674,300,0,1312,5220,5.4,4.8,96.0,35.0,7.0,24.1,101.96
2013-10-12 08:00:00,33049,5401,104,27544,0,3,0,0,2406,6200,2269,1428,3070,0,300,0,9,0,4269,300,0,1307,5983,9.0,7.0,87.0,32.0,3.0,24.1,102.0
2013-10-12 09:00:00,38437,5843,86,32508,0,58,0,0,2426,6217,2294,1437,3118,2,300,0,8,0,9812,300,0,1317,5219,10.6,7.1,79.0,30.0,17.0,24.1,102.0
2013-10-12 10:00:00,30571,4913,72,25586,0,71,0,0,2441,6230,2304,1444,3116,1,300,0,10,0,2104,300,0,1306,5959,11.3,8.4,82.0,32.0,14.0,32.2,102.02
2013-10-12 11:00:00,31910,5667,98,26145,0,65,0,0,2422,6213,2312,1434,3117,1,300,0,5,0,3297,300,0,1304,5375,11.5,8.4,81.0,31.0,24.0,32.2,102.05
2013-10-12 12:00:00,30859,5533,96,25230,0,43,0,0,2418,6201,2291,1426,3094,1,300,0,14,0,2059,300,0,1307,5776,12.1,8.8,80.0,30.0,27.0,32.2,102.05
2013-10-12 13:00:00,30889,4990,108,25791,0,0,0,0,2409,6194,2269,1447,3080,0,300,0,6,0,1926,300,0,1297,6563,12.1,8.8,80.0,30.0,30.0,32.2,102.02
2013-10-12 14:00:00,85945,5835,88,80022,0,28,0,0,2414,6508,55560,1491,3083,1,300,0,0,0,1087,317,0,1304,7929,12.1,9.2,82.0,30.0,30.0,32.2,102.02
2013-10-12 15:00:00,145959,4872,72,141015,0,0,0,0,2411,10648,110636,1429,3052,0,751,0,0,0,3196,318,0,1290,7284,11.2,8.8,85.0,30.0,28.0,32.2,102.07
2013-10-12 16:00:00,42951,5660,82,37209,0,7,0,0,2432,6162,1670,1473,3060,0,2499,0,0,0,2075,459,0,1295,16077,11.2,8.6,84.0,31.0,26.0,32.2,102.07
2013-10-12 17:00:00,35800,5591,78,30131,0,24,0,0,2417,6220,2285,1440,3080,0,300,0,0,0,3531,517,0,1311,9006,11.0,8.9,87.0,30.0,20.0,32.2,102.09
2013-10-12 18:00:00,30075,5043,76,24956,0,1,0,0,2386,6207,2283,1437,3075,0,300,0,0,0,1964,300,0,1303,5700,10.8,8.9,88.0,30.0,24.0,32.2,102.13
2013-10-12 19:00:00,39442,5872,102,33468,0,9,0,0,2412,6219,2267,1438,3069,0,300,0,0,0,1832,454,0,1280,14188,10.2,8.7,90.0,31.0,15.0,24.1,102.16
2013-10-12 20:00:00,39056,4890,100,34066,1,25,0,6439,2409,6211,2279,2072,3102,0,299,0,0,0,3592,546,0,1271,5820,9.1,8.0,93.0,33.0,6.0,24.1,102.19
2013-10-12 21:00:00,52109,5711,90,46308,2,46,0,18452,2409,6199,2268,2167,3084,1,300,0,0,0,2789,801,0,1273,6517,8.0,7.3,95.0,36.0,5.0,24.1,102.24
2013-10-12 22:00:00,158067,5307,92,152668,5,22,0,23975,2428,8479,93309,7015,3083,0,709,0,0,0,1712,352,0,1263,10316,6.8,5.9,94.0,2.0,3.0,24.1,102.28
2013-10-12 23:00:00,66727,5266,76,61385,0,18003,0,0,2441,6191,1747,4370,3058,0,3658,0,0,0,3817,466,0,9458,8176,6.9,6.2,95.0,5.0,6.0,24.1,102.32
2013-10-13 00:00:00,66028,5850,68,60110,0,9157,0,0,2425,6275,2245,3108,3060,1,471,0,182,0,4409,435,0,6123,22219,5.8,4.9,94.0,36.0,7.0,24.1,102.37
2013-10-13 01:00:00,55684,4762,80,50842,0,0,0,0,2479,6291,2249,3042,3058,0,882,0,84,0,1528,365,0,1311,29553,6.6,5.2,91.0,4.0,6.0,24.1,102.41
2013-10-13 02:00:00,105831,6115,68,99648,316,0,0,0,2415,6373,24514,3354,3058,0,3341,0,46,0,3065,502,0,1270,51394,5.1,3.6,90.0,9.0,3.0,24.1,102.44
2013-10-13 03:00:00,74949,5346,90,69513,819,7,0,0,2428,6337,12323,3160,3055,4,3617,0,128,0,3685,605,0,1269,32076,4.2,3.5,95.0,11.0,8.0,24.1,102.44
2013-10-13 04:00:00,58853,5426,110,53317,0,7338,0,0,2446,6280,2292,4689,3070,1,1486,0,238,0,1693,689,0,1272,21823,4.3,3.4,94.0,9.0,8.0,24.1,102.47
2013-10-13 05:00:00,87084,9693,108,77283,0,19673,0,0,2418,6314,15639,2220,3065,0,300,0,61,0,3578,288,0,13043,10684,5.0,4.3,95.0,5.0,3.0,24.1,102.52
2013-10-13 06:00:00,55666,7775,76,47815,0,10131,0,0,2423,6239,1771,1731,3070,1,759,0,351,0,2316,302,0,9179,9542,5.9,5.3,96.0,10.0,5.0,24.1,102.53
2013-10-13 07:00:00,33709,6054,88,27567,0,61,0,0,2403,6229,2308,1723,3086,1,300,0,753,0,2884,300,0,1346,6173,5.9,4.9,93.0,9.0,3.0,24.1,102.59
2013-10-13 08:00:00,31719,5075,106,26538,0,66,0,0,2416,6222,2311,1734,3097,0,300,0,750,0,2053,300,0,1309,5980,7.7,6.2,90.0,4.0,1.0,32.2,102.63
2013-10-13 09:00:00,31466,6006,92,25368,0,75,0,0,2420,6227,2314,1723,3097,0,300,0,745,0,1330,300,0,1305,5532,9.7,6.1,78.0,20.0,3.0,32.2,102.68
2013-10-13 10:00:00,33199,4762,92,28345,0,78,0,0,2430,6231,2323,1804,3115,1,300,0,731,0,3318,300,0,1305,6409,10.9,6.1,72.0,21.0,3.0,32.2,102.67
2013-10-13 11:00:00,31888,5868,86,25934,0,69,0,0,2440,6215,2314,1734,3106,1,300,0,407,0,2382,300,0,1291,5375,11.5,6.5,71.0,24.0,11.0,32.2,102.68
2013-10-13 12:00:00,30211,5169,108,24934,0,65,0,0,2409,6215,2301,1709,3098,0,300,0,100,0,1175,300,0,1277,5985,12.1,7.2,72.0,30.0,14.0,48.3,102.66
2013-10-13 13:00:00,30646,5427,98,25121,0,28,0,0,2428,6397,2298,1749,3099,2,300,0,1,0,1723,300,0,1277,5519,11.8,7.7,76.0,28.0,14.0,48.3,102.63
2013-10-13 14:00:00,35228,5581,76,29571,0,33,0,0,2399,9009,2281,1791,3065,0,300,0,1,0,3056,300,0,1276,6060,12.0,8.5,79.0,28.0,14.0,48.3,102.64
2013-10-13 15:00:00,39826,5022,86,34718,0,2,0,0,2426,8205,2261,1753,3050,1,300,0,1,0,2273,404,0,1272,12770,12.0,8.9,81.0,29.0,12.0,48.3,102.63
2013-10-13 16:00:00,140484,5762,80,134642,0,0,0,0,2390,8425,87484,1745,3018,0,300,0,0,0,4783,401,0,1270,24826,11.6,8.3,80.0,30.0,8.0,48.3,102.63
2013-10-13 17:00:00,53673,4875,102,48696,0,14,0,0,2414,6326,24566,1723,3055,0,300,0,0,0,1971,804,0,1274,6249,10.4,7.8,84.0,30.0,5.0,48.3,102.64
2013-10-13 18:00:00,32292,5693,84,26515,0,8,0,0,2390,6248,3441,1742,3053,0,300,0,0,0,2505,300,0,1276,5252,9.2,8.0,92.0,30.0,5.0,48.3,102.67
2013-10-13 19:00:00,33528,5605,88,27835,0,25,0,0,2408,6227,2284,1734,3062,0,300,0,0,0,4288,300,0,1278,5929,8.3,7.1,92.0,1.0,5.0,32.2,102.69
2013-10-13 20:00:00,31261,4958,74,26229,0,30,0,0,2401,6224,2291,1729,3068,0,300,0,0,0,3276,412,0,1271,5227,7.8,6.8,93.0,2.0,5.0,32.2,102.73
2013-10-13 21:00:00,38267,5774,86,32407,0,12,0,0,2418,6230,2266,3694,3066,1,300,0,6,0,2804,300,0,1277,10033,7.7,6.3,91.0,1.0,4.0,32.2,102.77
2013-10-13 22:00:00,50438,4886,88,45464,0,372,0,0,2432,6241,2271,1888,3066,0,5819,0,185,0,3563,351,0,10701,8575,6.8,5.8,93.0,10.0,5.0,32.2,102.82
2013-10-13 23:00:00,34151,5658,88,28405,0,15,0,0,2418,6228,2280,2618,3068,0,1434,0,6,0,2459,317,0,1314,6248,7.0,5.8,92.0,10.0,5.0,32.2,102.83
2013-10-14 00:00:00,73331,5257,76,67998,0,1,0,0,2414,6210,2230,1710,3062,0,300,0,0,0,3631,422,0,1305,46713,6.1,4.8,91.0,8.0,6.0,32.2,102.85
2013-10-14 01:00:00,61939,5117,86,56736,315,337,0,0,2408,6209,2248,1867,3067,0,300,0,182,0,3543,451,0,1297,34512,5.6,4.6,93.0,1.0,7.0,32.2,102.88
2013-10-14 02:00:00,63162,5869,108,57185,1259,0,0,0,2400,6175,2217,2249,3053,0,1663,0,105,0,5524,939,0,1278,30323,5.2,4.5,95.0,34.0,6.0,32.2,102.89
2013-10-14 03:00:00,46881,4775,94,42012,294,0,0,0,2381,6191,2237,1689,3045,0,4109,0,35,0,1398,932,0,1301,18400,5.5,4.2,91.0,10.0,4.0,32.2,102.89
2013-10-14 04:00:00,61433,5834,100,55499,0,16854,0,0,2416,6173,2228,1687,3068,0,962,0,4,0,4206,277,0,9322,8302,4.9,3.4,90.0,22.0,2.0,32.2,102.9
2013-10-14 05:00:00,64676,5456,76,59144,0,19572,0,0,2380,6185,2240,1682,3083,0,351,0,18,0,1269,270,0,14667,7427,5.2,4.2,93.0,27.0,1.0,32.2,102.94
2013-10-14 06:00:00,42480,5194,86,37200,0,4580,0,0,2398,6204,2259,1713,3083,0,604,0,20,0,3984,296,0,4757,7302,4.6,3.4,92.0,12.0,5.0,32.2,102.96
2013-10-14 07:00:00,31000,5885,90,25025,0,3,0,0,2391,6201,2275,1669,3089,0,300,0,7,0,2069,300,0,1316,5405,5.3,4.6,95.0,23.0,1.0,32.2,102.99
2013-10-14 08:00:00,30721,4800,70,25851,0,77,0,0,2426,6215,2302,1729,3112,0,300,0,8,0,1984,300,0,1310,6088,7.7,6.3,91.0,13.0,3.0,24.1,103.03
2013-10-14 09:00:00,38632,11833,90,26709,0,81,0,0,2438,6225,2326,1721,3124,0,300,0,5,0,3437,300,0,1316,5436,9.9,7.9,87.0,30.0,11.0,24.1,103.05
2013-10-14 10:00:00,31648,6549,100,24999,0,88,0,0,2432,6238,2330,1705,3121,0,300,0,14,0,1543,300,0,1313,5615,10.7,8.1,84.0,31.0,17.0,24.1,103.04
2013-10-14 11:00:00,30832,5180,94,25558,0,75,0,0,2432,6213,2336,1716,3123,1,300,0,13,0,1902,300,0,1311,5836,11.6,9.0,84.0,30.0,17.0,24.1,103.06
2013-10-14 12:00:00,32465,5871,98,26496,0,25,0,0,2408,6205,2293,1674,3111,0,300,0,3,0,3244,300,0,1302,5631,11.7,8.9,83.0,29.0,17.0,32.2,103.03
2013-10-14 13:00:00,29853,4771,90,24992,0,21,0,0,2419,6199,2279,1723,3108,0,300,0,3,0,1293,300,0,1292,6055,11.9,9.3,84.0,30.0,17.0,32.2,102.97
2013-10-14 14:00:00,33322,5858,90,27374,0,0,0,0,2389,8267,2270,1809,3086,0,300,0,4,0,2300,300,0,1300,5349,12.2,9.8,85.0,29.0,17.0,32.2,102.91
2013-10-14 15:00:00,48731,5180,96,43455,0,1,0,0,2409,8439,2240,1732,3052,0,300,0,0,0,4521,436,0,1291,19034,12.1,9.7,85.0,30.0,14.0,32.2,102.89
2013-10-14 16:00:00,35114,5578,86,29450,0,0,859,0,2406,6165,2256,1711,3062,0,1301,0,0,0,2171,519,0,1295,7705,11.7,9.8,88.0,30.0,15.0,32.2,102.87
2013-10-14 17:00:00,40453,5573,84,34796,0,23,7569,0,2416,6203,2277,2331,3070,0,300,5,0,0,1307,446,15,1304,7530,10.9,9.2,89.0,29.0,10.0,48.3,102.85
2013-10-14 18:00:00,39908,5028,92,34788,0,11,7995,0,2383,6186,2251,1743,3063,1,300,0,0,0,3863,293,22,1278,5399,9.6,8.7,94.0,30.0,6.0,32.2,102.86
2013-10-14 19:00:00,30999,5850,76,25073,0,1,0,0,2396,6184,2260,1783,3062,0,300,0,0,0,1435,300,0,1275,6077,9.1,8.2,94.0,32.0,6.0,24.1,102.85
2013-10-14 20:00:00,35974,4639,92,31243,0,17,0,0,2418,6199,2268,1771,3060,0,300,0,0,0,2884,370,0,1271,10685,8.7,8.1,96.0,20.0,3.0,24.1,102.85
2013-10-14 21:00:00,35819,5901,88,29830,0,2,0,0,2394,6215,2274,1770,3082,0,300,0,0,0,3845,439,0,1277,8232,7.6,7.0,96.0,11.0,9.0,24.1,102.86
2013-10-14 22:00:00,142338,5194,98,137046,0,1,0,0,2394,6239,2250,1796,3060,0,300,109997,0,0,2562,435,0,1276,6736,7.5,6.8,95.0,8.0,5.0,24.1,102.89
2013-10-14 23:00:00,52029,5285,90,46654,0,0,0,0,2412,6215,2262,2132,3060,0,300,18326,0,0,2837,300,0,1274,7536,8.0,7.6,97.0,8.0,9.0,24.1,102.9
2013-10-15 00:00:00,70669,14387,78,56204,0,2,0,0,2397,6219,2222,2585,3056,0,300,0,0,0,3279,481,0,1273,34390,7.0,6.4,96.0,9.0,6.0,24.1,102.89
2013-10-15 01:00:00,102540,31854,62,70624,1,3,0,1589,2413,6237,2253,1703,3060,0,911,0,18,0,10553,740,0,1268,39875,6.3,5.9,97.0,15.0,2.0,24.1,102.88
2013-10-15 02:00:00,183011,77674,96,105241,561,14,5276,25046,2378,6248,2237,2145,3058,0,1925,0,237,0,4141,747,7,1276,49945,7.2,6.9,98.0,,0.0,24.1,102.89
2013-10-15 03:00:00,142176,55504,78,86594,901,26,5087,26477,2376,6237,2245,1663,3081,0,2720,0,124,0,5027,1091,14,1279,28246,,,,,0.0,24.1,
2013-10-15 04:00:00,279663,107248,70,172345,0,7842,0,113,2383,6277,2251,2368,3073,0,2278,120425,123,0,1493,844,0,6271,16604,6.3,5.9,97.0,12.0,1.0,24.1,102.81
2013-10-15 05:00:00,99208,9419,92,89697,0,19429,0,0,2391,6279,2238,1687,3068,0,300,27215,12,0,3401,270,0,15833,7574,6.8,6.4,97.0,7.0,2.0,19.3,102.8
2013-10-15 06:00:00,37682,5630,90,31962,0,2593,0,0,2406,6280,2256,1699,3073,2,811,0,11,0,2460,296,0,3384,6691,6.6,6.0,96.0,11.0,4.0,24.1,102.77
2013-10-15 07:00:00,32234,5350,88,26796,0,35,0,0,2406,6279,2288,1724,3087,0,300,0,6,0,3688,300,0,1309,5374,6.5,5.8,95.0,10.0,5.0,32.2,102.77
2013-10-15 08:00:00,30955,5938,90,24927,0,85,0,0,2421,6286,2323,1681,3116,1,300,0,5,0,1170,300,0,1318,5921,7.8,7.2,96.0,15.0,6.0,32.2,102.8
2013-10-15 09:00:00,37088,10644,108,26336,0,97,0,0,2442,6285,2325,1751,3117,0,300,0,10,0,3221,300,0,1321,5167,7.9,7.5,97.0,13.0,9.0,1.0,102.78
2013-10-15 10:00:00,33796,7302,82,26412,0,87,0,0,2438,6268,2337,1703,3121,0,300,0,7,0,2750,300,0,1313,5788,9.5,9.2,98.0,14.0,6.0,9.7,102.75
2013-10-15 11:00:00,30337,5771,96,24470,0,72,0,0,2426,6256,2319,1715,3120,0,300,0,14,0,1174,300,0,1311,5463,9.6,8.4,92.0,30.0,2.0,16.1,102.71
2013-10-15 12:00:00,33026,6169,72,26785,0,12,0,0,2398,6228,2288,1674,3117,0,300,0,12,0,3578,300,0,1305,5573,10.2,8.5,89.0,26.0,9.0,19.3,102.65
2013-10-15 13:00:00,75857,31897,90,43870,0,0,0,0,2393,8052,18125,1692,3084,0,301,0,20,0,1694,496,0,1295,6718,11.7,9.3,85.0,28.0,8.0,24.1,102.58
